"lsoa21_code","analysis","official_rank","official_decile","rank_p05","rank_median","rank_p95","rank_p90_interval_width","same_decile_probability","probability_most_deprived_10pct","probability_most_deprived_20pct"
"E01008260","Weights +/-25%",31092,10,30820.95,31080,31327.2,506.25,1,0,0
"E01008261","Weights +/-25%",4120,2,3917,4109,4323.15,406.15,1,0,1
"E01008262","Weights +/-25%",6750,2,6370.9,6738.5,7163,792.1,0.524,0,0.524
"E01008263","Weights +/-25%",4399,2,4252,4393,4567.1,315.1,1,0,1
"E01008264","Weights +/-25%",33189,10,33051,33184,33293.1,242.099999999999,1,0,0
"E01008265","Weights +/-25%",13740,5,13150.9,13711.5,14471.05,1320.15,0.711,0,0
"E01008266","Weights +/-25%",29602,9,29143.95,29589.5,30114.1,970.150000000001,0.999,0,0
"E01008267","Weights +/-25%",17319,6,16411.4,17303.5,18399.3,1987.9,0.748,0,0
"E01008268","Weights +/-25%",22022,7,21344.75,22019,22835,1490.25,1,0,0
"E01008269","Weights +/-25%",32771,10,32530,32759.5,32996.2,466.199999999997,1,0,0
"E01008270","Weights +/-25%",32189,10,31907.7,32181,32473.05,565.350000000002,1,0,0
"E01008271","Weights +/-25%",32452,10,32246,32436,32618.05,372.049999999999,1,0,0
"E01008272","Weights +/-25%",29824,9,29530.95,29809,30075.25,544.299999999999,1,0,0
"E01008273","Weights +/-25%",18841,6,18386.9,18824,19275.1,888.199999999997,1,0,0
"E01008274","Weights +/-25%",7777,3,7508.65,7774.5,8076.05,567.4,1,0,0
"E01008275","Weights +/-25%",33233,10,33076.95,33224,33345.05,268.100000000006,1,0,0
"E01008276","Weights +/-25%",12174,4,11747.9,12142,12637.05,889.15,1,0,0
"E01008277","Weights +/-25%",11353,4,10827.75,11352,12041.15,1213.4,1,0,0
"E01008278","Weights +/-25%",28883,9,28518.95,28872,29227.05,708.100000000002,1,0,0
"E01008279","Weights +/-25%",22344,7,21425.5,22294,23290.3,1864.8,0.989,0,0
"E01008280","Weights +/-25%",3517,2,3310,3525.5,3755.2,445.2,0.849,0.151,1
"E01008281","Weights +/-25%",5858,2,5589,5855,6206,617,1,0,1
"E01008282","Weights +/-25%",3767,2,3592,3768,3979,387,1,0,1
"E01008283","Weights +/-25%",27503,9,26943.85,27471,27972.05,1028.2,0.928,0,0
"E01008284","Weights +/-25%",13630,5,13103.7,13605,14284.2,1180.5,0.618,0,0
"E01008285","Weights +/-25%",1459,1,1316.95,1452,1602.2,285.25,1,1,1
"E01008286","Weights +/-25%",9845,3,9338,9854,10501.05,1163.05,0.775,0,0
"E01008287","Weights +/-25%",26969,8,26263.85,26930.5,27642.2,1378.35,0.563,0,0
"E01008288","Weights +/-25%",7987,3,7687,7980.5,8334.55,647.549999999999,1,0,0
"E01008289","Weights +/-25%",1408,1,1295,1407.5,1534.05,239.05,1,1,1
"E01008290","Weights +/-25%",5521,2,5360.95,5524,5733,372.05,1,0,1
"E01008291","Weights +/-25%",53,1,46,60,74,28,1,1,1
"E01008292","Weights +/-25%",25558,8,24860.7,25539,26272,1411.3,1,0,0
"E01008293","Weights +/-25%",16854,5,16264.9,16840.5,17395.05,1130.15,0.547,0,0
"E01008294","Weights +/-25%",25097,8,24631.7,25067.5,25571.1,939.399999999998,1,0,0
"E01008295","Weights +/-25%",1870,1,1793.95,1876,1964.05,170.1,1,1,1
"E01008296","Weights +/-25%",5647,2,5284.8,5638.5,6006.2,721.4,1,0,1
"E01008297","Weights +/-25%",2327,1,2190.95,2318.5,2461,270.05,1,1,1
"E01008298","Weights +/-25%",12320,4,11865.9,12317,12883.3,1017.4,1,0,0
"E01008299","Weights +/-25%",2651,1,2501,2654,2827,326,1,1,1
"E01008300","Weights +/-25%",6024,2,5836.9,6017,6211.05,374.15,1,0,1
"E01008301","Weights +/-25%",3878,2,3524.95,3857,4197.25,672.3,0.996,0.004,1
"E01008302","Weights +/-25%",747,1,681,748,830,149,1,1,1
"E01008303","Weights +/-25%",689,1,594,687,789.05,195.05,1,1,1
"E01008305","Weights +/-25%",470,1,431,466,508.05,77.05,1,1,1
"E01008306","Weights +/-25%",17421,6,16860.9,17411,18031.05,1170.15,0.94,0,0
"E01008307","Weights +/-25%",10402,4,9979.95,10364.5,10850.3,870.349999999999,0.817,0,0
"E01008309","Weights +/-25%",33708,10,33698,33707,33714,16,1,0,0
"E01008311","Weights +/-25%",30424,10,30191.95,30415,30625.1,433.150000000001,0.598,0,0
"E01008312","Weights +/-25%",24859,8,24361.6,24831.5,25305.1,943.499999999996,1,0,0
"E01008313","Weights +/-25%",20307,7,19721.9,20275,20860.05,1138.15,0.525,0,0
"E01008314","Weights +/-25%",22925,7,22196.65,22921.5,23687.25,1490.6,0.937,0,0
"E01008315","Weights +/-25%",21137,7,20461.95,21117,21845.4,1383.45,0.988,0,0
"E01008316","Weights +/-25%",30332,9,29824,30323,30815.1,991.099999999999,0.574,0,0
"E01008317","Weights +/-25%",32783,10,32558.95,32780.5,32989.05,430.100000000002,1,0,0
"E01008318","Weights +/-25%",6432,2,6208.95,6431.5,6697,488.05,0.982,0,0.982
"E01008319","Weights +/-25%",33608,10,33553.95,33603.5,33638.05,84.1000000000058,1,0,0
"E01008320","Weights +/-25%",25493,8,24821.8,25498.5,26263.25,1441.45,1,0,0
"E01008321","Weights +/-25%",33172,10,32985,33167,33309.05,324.050000000003,1,0,0
"E01008322","Weights +/-25%",30670,10,30211.95,30659,31098,886.049999999999,0.835,0,0
"E01008323","Weights +/-25%",29634,9,29117.75,29610.5,30151.35,1033.6,0.996,0,0
"E01008324","Weights +/-25%",2839,1,2680.95,2827,2995.1,314.150000000001,1,1,1
"E01008325","Weights +/-25%",2429,1,2324.95,2425,2573,248.05,1,1,1
"E01008326","Weights +/-25%",23857,8,23130.65,23821,24557.2,1426.55,0.672,0,0
"E01008327","Weights +/-25%",1314,1,1220.95,1311.5,1420.05,199.1,1,1,1
"E01008328","Weights +/-25%",29934,9,29544.95,29922,30329.4,784.449999999997,0.968,0,0
"E01008329","Weights +/-25%",11288,4,10822.9,11263.5,11850.1,1027.2,1,0,0
"E01008330","Weights +/-25%",3410,2,3243.95,3401,3606.05,362.1,0.591,0.409,1
"E01008331","Weights +/-25%",868,1,767,869,980.05,213.05,1,1,1
"E01008333","Weights +/-25%",1667,1,1524,1667.5,1810.05,286.05,1,1,1
"E01008334","Weights +/-25%",2694,1,2565,2710.5,2856,291,1,1,1
"E01008335","Weights +/-25%",2867,1,2674,2859,3063.15,389.15,1,1,1
"E01008336","Weights +/-25%",4852,2,4571.85,4845,5195.15,623.299999999999,1,0,1
"E01008337","Weights +/-25%",2982,1,2841.9,2979,3144.1,302.2,1,1,1
"E01008338","Weights +/-25%",6776,3,6518.65,6763,7069.1,550.45,0.522,0,0.478
"E01008339","Weights +/-25%",5654,2,5462.85,5646,5880,417.15,1,0,1
"E01008340","Weights +/-25%",1323,1,1175.95,1318,1475.1,299.15,1,1,1
"E01008341","Weights +/-25%",6593,2,6383,6583,6851,468,0.855,0,0.855
"E01008342","Weights +/-25%",19446,6,18868,19425,20035.45,1167.45,0.988,0,0
"E01008343","Weights +/-25%",17462,6,16955.95,17433,18025.15,1069.2,0.979,0,0
"E01008344","Weights +/-25%",8160,3,7916.95,8158.5,8413.1,496.150000000001,1,0,0
"E01008345","Weights +/-25%",1946,1,1824.95,1947,2082.1,257.15,1,1,1
"E01008346","Weights +/-25%",8297,3,8028.9,8287,8590.2,561.300000000001,1,0,0
"E01008347","Weights +/-25%",15471,5,15070,15459.5,15942.15,872.15,1,0,0
"E01008348","Weights +/-25%",3186,1,3034.95,3167,3346.05,311.1,0.972,0.972,1
"E01008349","Weights +/-25%",6095,2,5771.85,6086,6423.25,651.4,1,0,1
"E01008350","Weights +/-25%",10240,4,9812,10217.5,10766.05,954.050000000001,0.628,0,0
"E01008351","Weights +/-25%",27594,9,27055.75,27566.5,28058.1,1002.35,0.968,0,0
"E01008352","Weights +/-25%",16016,5,15379.95,16009.5,16744.1,1364.15,0.972,0,0
"E01008353","Weights +/-25%",13490,4,12848.85,13468.5,14302.25,1453.4,0.53,0,0
"E01008354","Weights +/-25%",15053,5,14232.55,15038,15991.5,1758.95,1,0,0
"E01008355","Weights +/-25%",29868,9,29236,29851,30578.2,1342.2,0.882,0,0
"E01008356","Weights +/-25%",14004,5,13077.7,13986,15087.25,2009.55,0.794,0,0
"E01008357","Weights +/-25%",33062,10,32854.95,33050,33195,340.049999999996,1,0,0
"E01008358","Weights +/-25%",28067,9,27515,28046,28558.3,1043.3,1,0,0
"E01008359","Weights +/-25%",13549,5,12636.65,13514.5,14556.15,1919.5,0.507,0,0
"E01008360","Weights +/-25%",23539,7,22472.7,23473,24591.5,2118.8,0.587,0,0
"E01008361","Weights +/-25%",12198,4,11544.95,12156,12883.15,1338.2,1,0,0
"E01008362","Weights +/-25%",9449,3,8551.75,9432,10474.05,1922.3,0.849,0,0
"E01008363","Weights +/-25%",26114,8,25444,26105,26785.1,1341.1,0.986,0,0
"E01008364","Weights +/-25%",19688,6,18376.4,19610,20973,2596.6,0.769,0,0
"E01008365","Weights +/-25%",27350,9,26117.85,27353.5,28490.05,2372.2,0.664,0,0
"E01008366","Weights +/-25%",31388,10,30803.9,31380,31862.05,1058.15,0.999,0,0
"E01008367","Weights +/-25%",25335,8,24411.85,25326,26409.3,1997.45,0.998,0,0
"E01008368","Weights +/-25%",27211,9,26060,27193,28282.85,2222.85,0.598,0,0
"E01008369","Weights +/-25%",25156,8,23683.8,25130,26730.1,3046.3,0.941,0,0
"E01008370","Weights +/-25%",27226,9,26364.8,27198,28052,1687.2,0.643,0,0
"E01008371","Weights +/-25%",33275,10,33107.95,33271,33413,305.050000000003,1,0,0
"E01008372","Weights +/-25%",22773,7,21567.35,22716.5,24034.15,2466.8,0.856,0,0
"E01008373","Weights +/-25%",25606,8,24495.95,25620.5,26766.8,2270.85,0.983,0,0
"E01008374","Weights +/-25%",20838,7,19964.95,20808.5,21670.1,1705.15,0.875,0,0
"E01008375","Weights +/-25%",5404,2,5149,5406.5,5728.05,579.05,1,0,1
"E01008376","Weights +/-25%",32231,10,31981,32220.5,32472,491,1,0,0
"E01008377","Weights +/-25%",4626,2,4487.95,4623.5,4789.05,301.099999999999,1,0,1
"E01008378","Weights +/-25%",32619,10,32417.95,32621.5,32820.05,402.099999999995,1,0,0
"E01008379","Weights +/-25%",9458,3,8996.75,9442.5,10058.15,1061.4,0.971,0,0
"E01008380","Weights +/-25%",376,1,345,377,414,69,1,1,1
"E01008381","Weights +/-25%",24356,8,23648.95,24309,25012.35,1363.4,0.956,0,0
"E01008382","Weights +/-25%",1185,1,1062.95,1184,1320.05,257.1,1,1,1
"E01008383","Weights +/-25%",4450,2,4244.85,4444,4689.05,444.199999999999,1,0,1
"E01008384","Weights +/-25%",13289,4,12852.85,13283.5,13815.05,962.199999999999,0.754,0,0
"E01008385","Weights +/-25%",3123,1,2937.9,3116,3310.1,372.2,0.99,0.99,1
"E01008386","Weights +/-25%",16983,6,16379.85,16955.5,17686.3,1306.45,0.583,0,0
"E01008387","Weights +/-25%",20536,7,19901.95,20508,21169.15,1267.2,0.719,0,0
"E01008388","Weights +/-25%",636,1,597,638,685.05,88.05,1,1,1
"E01008389","Weights +/-25%",1160,1,1071.95,1161,1290,218.05,1,1,1
"E01008390","Weights +/-25%",606,1,547.95,601,673,125.05,1,1,1
"E01008391","Weights +/-25%",965,1,862.95,960.5,1074,211.05,1,1,1
"E01008392","Weights +/-25%",3506,2,3359.9,3516,3676,316.1,0.93,0.07,1
"E01008396","Weights +/-25%",3114,1,2753.95,3119.5,3440.05,686.1,0.9,0.9,1
"E01008397","Weights +/-25%",10328,4,8888,10315,11740.25,2852.25,0.583,0,0
"E01008398","Weights +/-25%",1081,1,1029,1091,1154,125,1,1,1
"E01008399","Weights +/-25%",2201,1,2115,2206.5,2298.05,183.05,1,1,1
"E01008400","Weights +/-25%",3444,2,3271,3440.5,3661.1,390.099999999999,0.745,0.255,1
"E01008401","Weights +/-25%",5608,2,5364.9,5595,5886,521.099999999999,1,0,1
"E01008402","Weights +/-25%",10247,4,10044.95,10255,10443.05,398.099999999999,0.832,0,0
"E01008403","Weights +/-25%",22664,7,22140.95,22630,23199.05,1058.1,1,0,0
"E01008404","Weights +/-25%",7959,3,7700,7947.5,8255.1,555.1,1,0,0
"E01008405","Weights +/-25%",8801,3,8515.95,8777.5,9095.05,579.099999999999,1,0,0
"E01008406","Weights +/-25%",14152,5,13209.6,14111,15058,1848.4,0.865,0,0
"E01008407","Weights +/-25%",18556,6,17489.9,18522,19661.35,2171.45,0.986,0,0
"E01008409","Weights +/-25%",25457,8,24329.7,25427.5,26778.2,2448.5,0.974,0,0
"E01008410","Weights +/-25%",16184,5,15315.4,16154,17039.1,1723.7,0.907,0,0
"E01008411","Weights +/-25%",24291,8,23491.9,24234,25048.05,1556.15,0.914,0,0
"E01008412","Weights +/-25%",21964,7,20789.95,21915.5,23307.15,2517.2,0.977,0,0
"E01008413","Weights +/-25%",11612,4,10886.4,11611.5,12353.1,1466.7,1,0,0
"E01008415","Weights +/-25%",4051,2,3905.95,4064.5,4220.05,314.1,1,0,1
"E01008416","Weights +/-25%",16642,5,16057.9,16630.5,17255,1197.1,0.729,0,0
"E01008418","Weights +/-25%",32191,10,31792.95,32192.5,32587,794.049999999999,1,0,0
"E01008419","Weights +/-25%",27671,9,26135.65,27673,29049.5,2913.85,0.738,0,0
"E01008420","Weights +/-25%",30311,9,29249.9,30322.5,31396.2,2146.3,0.528,0,0
"E01008421","Weights +/-25%",31871,10,31452.85,31877,32280.05,827.200000000004,1,0,0
"E01008422","Weights +/-25%",30917,10,30088.3,30914,31642.1,1553.8,0.838,0,0
"E01008423","Weights +/-25%",33184,10,32971,33181,33347,376,1,0,0
"E01008424","Weights +/-25%",24204,8,23358.9,24146.5,25019.3,1660.4,0.853,0,0
"E01008425","Weights +/-25%",423,1,364,427,517.05,153.05,1,1,1
"E01008426","Weights +/-25%",522,1,439,525,618,179,1,1,1
"E01008427","Weights +/-25%",359,1,296,360,433,137,1,1,1
"E01008428","Weights +/-25%",2281,1,2129.95,2272,2440,310.05,1,1,1
"E01008429","Weights +/-25%",716,1,642,718.5,810.05,168.05,1,1,1
"E01008430","Weights +/-25%",6510,2,6172.95,6509.5,6907.25,734.3,0.835,0,0.835
"E01008431","Weights +/-25%",14479,5,13888.85,14475,15127.25,1238.4,1,0,0
"E01008432","Weights +/-25%",8530,3,8039.9,8527.5,9068.25,1028.35,1,0,0
"E01008433","Weights +/-25%",20671,7,19811.85,20635.5,21509.95,1698.1,0.743,0,0
"E01008434","Weights +/-25%",21376,7,20648.8,21369.5,22151,1502.2,1,0,0
"E01008435","Weights +/-25%",3585,2,3409.95,3574,3758.15,348.2,0.984,0.016,1
"E01008436","Weights +/-25%",1772,1,1667,1777,1896.1,229.1,1,1,1
"E01008437","Weights +/-25%",548,1,455,546,651.05,196.05,1,1,1
"E01008438","Weights +/-25%",791,1,718,789,878.05,160.05,1,1,1
"E01008439","Weights +/-25%",341,1,307.95,346,395,87.05,1,1,1
"E01008441","Weights +/-25%",10457,4,10070.85,10441,10923.1,852.250000000002,0.912,0,0
"E01008442","Weights +/-25%",29659,9,29271.95,29644,30048.15,776.200000000004,0.999,0,0
"E01008443","Weights +/-25%",27481,9,26869.7,27442.5,28034,1164.3,0.888,0,0
"E01008444","Weights +/-25%",26743,8,26059.75,26689,27367,1307.25,0.75,0,0
"E01008445","Weights +/-25%",14574,5,14081.9,14563.5,15146.15,1064.25,1,0,0
"E01008446","Weights +/-25%",30199,9,29705.8,30163,30636.05,930.25,0.757,0,0
"E01008447","Weights +/-25%",21246,7,20501,21226,22147.05,1646.05,0.989,0,0
"E01008448","Weights +/-25%",29322,9,28901,29304,29742.2,841.199999999997,1,0,0
"E01008449","Weights +/-25%",3792,2,3465,3796,4149.1,684.1,0.983,0.017,1
"E01008450","Weights +/-25%",4864,2,4618.95,4865.5,5137,518.05,1,0,1
"E01008451","Weights +/-25%",7270,3,7091,7260,7438.1,347.1,1,0,0
"E01008452","Weights +/-25%",22083,7,21688,22078,22488.05,800.050000000003,1,0,0
"E01008453","Weights +/-25%",17532,6,17131.85,17538,18012.05,880.200000000001,1,0,0
"E01008455","Weights +/-25%",6093,2,5832.95,6083,6337.05,504.099999999999,1,0,1
"E01008456","Weights +/-25%",2533,1,2349.95,2534.5,2751,401.05,1,1,1
"E01008457","Weights +/-25%",1006,1,918,1001.5,1117,199,1,1,1
"E01008458","Weights +/-25%",30204,9,29827.95,30187.5,30473.15,645.199999999997,0.851,0,0
"E01008459","Weights +/-25%",201,1,175,205,232,57,1,1,1
"E01008460","Weights +/-25%",2849,1,2690.9,2840,3001,310.1,1,1,1
"E01008461","Weights +/-25%",7018,3,6716.8,7006,7360,643.200000000001,0.928,0,0.072
"E01008462","Weights +/-25%",8100,3,7677.95,8083,8585.1,907.15,1,0,0
"E01008463","Weights +/-25%",8407,3,8004,8396.5,8915,911,1,0,0
"E01008464","Weights +/-25%",15310,5,14737.95,15300.5,15935.2,1197.25,1,0,0
"E01008465","Weights +/-25%",21848,7,21326.85,21843,22404.1,1077.25,1,0,0
"E01008466","Weights +/-25%",32651,10,32441.9,32639,32854,412.099999999999,1,0,0
"E01008467","Weights +/-25%",22318,7,21474.85,22251.5,23156.05,1681.2,0.998,0,0
"E01008468","Weights +/-25%",8087,3,7700,8072.5,8501.25,801.25,1,0,0
"E01008469","Weights +/-25%",23803,8,23002.8,23754,24593.05,1590.25,0.596,0,0
"E01008470","Weights +/-25%",9870,3,9379.9,9870.5,10450.05,1070.15,0.78,0,0
"E01008471","Weights +/-25%",13582,5,12956,13561.5,14350.15,1394.15,0.557,0,0
"E01008472","Weights +/-25%",28814,9,28295.85,28799,29321.1,1025.25,1,0,0
"E01008473","Weights +/-25%",20837,7,19913.55,20846.5,21882,1968.45,0.838,0,0
"E01008474","Weights +/-25%",8005,3,7661.75,7987,8404,742.25,1,0,0
"E01008475","Weights +/-25%",31143,10,30755,31111,31430,675,1,0,0
"E01008476","Weights +/-25%",8940,3,8483,8931.5,9506.1,1023.1,1,0,0
"E01008477","Weights +/-25%",6716,2,6426,6703,7047.1,621.1,0.598,0,0.598
"E01008478","Weights +/-25%",5447,2,5167.95,5435,5763,595.05,1,0,1
"E01008479","Weights +/-25%",31657,10,31414.65,31645,31855,440.349999999999,1,0,0
"E01008480","Weights +/-25%",5476,2,5224,5477,5766.05,542.05,1,0,1
"E01008481","Weights +/-25%",5024,2,4784.9,5025,5339.1,554.200000000001,1,0,1
"E01008482","Weights +/-25%",3208,1,3017.95,3193,3398,380.05,0.927,0.927,1
"E01008483","Weights +/-25%",10652,4,10132.95,10663,11265.35,1132.4,0.952,0,0
"E01008484","Weights +/-25%",3005,1,2876.95,3003,3152,275.05,1,1,1
"E01008485","Weights +/-25%",141,1,123,140,164,41,1,1,1
"E01008486","Weights +/-25%",8131,3,7818,8121,8471.1,653.1,1,0,0
"E01008487","Weights +/-25%",10097,3,9579.85,10089.5,10721.1,1141.25,0.541,0,0
"E01008488","Weights +/-25%",8936,3,8460.55,8945,9554.05,1093.5,1,0,0
"E01008489","Weights +/-25%",4685,2,4463,4680.5,4987.15,524.15,1,0,1
"E01008490","Weights +/-25%",14381,5,13657.95,14337.5,15124.2,1466.25,0.988,0,0
"E01008491","Weights +/-25%",8193,3,7805.9,8183.5,8638.2,832.3,1,0,0
"E01008492","Weights +/-25%",5538,2,5293.95,5528.5,5845.05,551.099999999999,1,0,1
"E01008493","Weights +/-25%",30696,10,30313.95,30686,31058.1,744.150000000001,0.908,0,0
"E01008494","Weights +/-25%",15259,5,14608.8,15242,16038.05,1429.25,1,0,0
"E01008495","Weights +/-25%",33104,10,32926,33104,33225.05,299.049999999996,1,0,0
"E01008496","Weights +/-25%",12989,4,12295.95,13019.5,13850.1,1554.15,0.856,0,0
"E01008497","Weights +/-25%",33349,10,33236,33345,33447.05,211.050000000003,1,0,0
"E01008498","Weights +/-25%",31828,10,31521,31829,32138,617,1,0,0
"E01008499","Weights +/-25%",15212,5,14537,15165.5,15947.05,1410.05,1,0,0
"E01008500","Weights +/-25%",22122,7,21425,22091,22774.35,1349.35,1,0,0
"E01008502","Weights +/-25%",10088,3,9690.85,10076.5,10598.05,907.200000000001,0.579,0,0
"E01008503","Weights +/-25%",10984,4,10521,10962,11608.1,1087.1,1,0,0
"E01008504","Weights +/-25%",30301,9,29826.9,30285,30713.15,886.249999999996,0.645,0,0
"E01008505","Weights +/-25%",21404,7,20754.7,21382,22134.05,1379.35,1,0,0
"E01008506","Weights +/-25%",9684,3,9236.65,9664,10239.15,1002.5,0.907,0,0
"E01008507","Weights +/-25%",29542,9,29097.7,29512.5,30009.1,911.399999999998,1,0,0
"E01008508","Weights +/-25%",8289,3,7913.9,8278,8737,823.1,1,0,0
"E01008509","Weights +/-25%",6119,2,5850.9,6101.5,6401.05,550.15,1,0,1
"E01008510","Weights +/-25%",9498,3,9066.9,9484.5,10009.1,942.200000000001,0.983,0,0
"E01008511","Weights +/-25%",7522,3,7235.9,7512,7870,634.1,1,0,0
"E01008512","Weights +/-25%",2754,1,2553.95,2753.5,2998,444.05,1,1,1
"E01008513","Weights +/-25%",13882,5,13054.45,13826,14799.05,1744.6,0.74,0,0
"E01008514","Weights +/-25%",14935,5,14147.85,14926,15891.9,1744.05,1,0,0
"E01008516","Weights +/-25%",32627,10,32462,32626.5,32778.05,316.050000000003,1,0,0
"E01008517","Weights +/-25%",33228,10,33050.85,33230.5,33377.05,326.200000000004,1,0,0
"E01008518","Weights +/-25%",25346,8,24597.3,25311,26206.1,1608.8,1,0,0
"E01008519","Weights +/-25%",27452,9,26601.75,27414.5,28239.1,1637.35,0.777,0,0
"E01008520","Weights +/-25%",29694,9,29198.9,29688,30258.15,1059.25,0.978,0,0
"E01008521","Weights +/-25%",28112,9,27491.85,28091.5,28676,1184.15,1,0,0
"E01008522","Weights +/-25%",32787,10,32520.85,32793,33035.15,514.300000000003,1,0,0
"E01008523","Weights +/-25%",32870,10,32564,32869,33142.05,578.050000000003,1,0,0
"E01008524","Weights +/-25%",2741,1,2455.95,2742,3082.05,626.1,1,1,1
"E01008525","Weights +/-25%",25460,8,24686.85,25445,26363.1,1676.25,1,0,0
"E01008526","Weights +/-25%",30940,10,30583.85,30936,31258,674.150000000001,1,0,0
"E01008527","Weights +/-25%",24633,8,23846.75,24626.5,25496.05,1649.3,0.98,0,0
"E01008528","Weights +/-25%",24325,8,23349.55,24304,25289.1,1939.55,0.869,0,0
"E01008529","Weights +/-25%",22764,7,21941.6,22761,23669.1,1727.5,0.94,0,0
"E01008530","Weights +/-25%",17853,6,17122.8,17889.5,18791.1,1668.3,0.993,0,0
"E01008531","Weights +/-25%",26189,8,25540.95,26176.5,26871.3,1330.35,0.977,0,0
"E01008532","Weights +/-25%",11631,4,11110.8,11600.5,12200.85,1090.05,1,0,0
"E01008533","Weights +/-25%",7710,3,7424.95,7706.5,8044.05,619.1,1,0,0
"E01008534","Weights +/-25%",22573,7,21848.85,22538.5,23284.1,1435.25,0.993,0,0
"E01008535","Weights +/-25%",16128,5,15461,16106.5,16877.25,1416.25,0.95,0,0
"E01008536","Weights +/-25%",5307,2,4793,5304,5910.05,1117.05,1,0,1
"E01008537","Weights +/-25%",4802,2,4528.9,4800.5,5120.2,591.3,1,0,1
"E01008538","Weights +/-25%",24902,8,24119.8,24867.5,25655.15,1535.35,0.999,0,0
"E01008539","Weights +/-25%",19821,6,18982.95,19767,20598.15,1615.2,0.818,0,0
"E01008540","Weights +/-25%",631,1,570,633,707.05,137.05,1,1,1
"E01008541","Weights +/-25%",4036,2,3859,4045,4254.05,395.05,1,0,1
"E01008542","Weights +/-25%",2441,1,2296,2438.5,2623,327,1,1,1
"E01008543","Weights +/-25%",6584,2,6187.8,6574.5,7019,831.2,0.749,0,0.749
"E01008544","Weights +/-25%",700,1,598,698.5,819.1,221.1,1,1,1
"E01008545","Weights +/-25%",754,1,638,751,888.05,250.05,1,1,1
"E01008546","Weights +/-25%",33320,10,33209,33317,33423,214,1,0,0
"E01008547","Weights +/-25%",33557,10,33522,33560,33599.05,77.0500000000029,1,0,0
"E01008548","Weights +/-25%",33709,10,33700,33708,33713,13,1,0,0
"E01008549","Weights +/-25%",32871,10,32680,32868,33031,351,1,0,0
"E01008550","Weights +/-25%",30064,9,29312.95,30077.5,30865.25,1552.3,0.705,0,0
"E01008551","Weights +/-25%",31649,10,31349,31636,31908.1,559.099999999999,1,0,0
"E01008552","Weights +/-25%",25150,8,24545.8,25136,25811.05,1265.25,1,0,0
"E01008553","Weights +/-25%",27199,9,26613.85,27180,27707.25,1093.4,0.693,0,0
"E01008554","Weights +/-25%",14805,5,14155,14790,15596.05,1441.05,1,0,0
"E01008555","Weights +/-25%",11543,4,11026.85,11536,12253.15,1226.3,1,0,0
"E01008556","Weights +/-25%",31447,10,31105.75,31431,31726.05,620.299999999999,1,0,0
"E01008557","Weights +/-25%",33242,10,33117,33235,33344.05,227.050000000003,1,0,0
"E01008558","Weights +/-25%",22289,7,21111.85,22265.5,23490.15,2378.3,0.97,0,0
"E01008559","Weights +/-25%",20493,7,19553.45,20453,21507.35,1953.9,0.626,0,0
"E01008560","Weights +/-25%",22100,7,20938.75,22076,23374,2435.25,0.972,0,0
"E01008561","Weights +/-25%",9457,3,8992.95,9442,10063.1,1070.15,0.967,0,0
"E01008562","Weights +/-25%",26309,8,25647.9,26305,26988.2,1340.3,0.953,0,0
