"simulation","constant","Income","Employment","Education","Health","Crime","Barriers","Living environment","mean_absolute_rank_change"
190,23,0.208827577890506,0.221574279868296,0.153675352552277,0.140142745760224,0.115261828843533,0.0867096580379397,0.0738085570472245,289.292845504377
191,23,0.161134487530049,0.26389242424486,0.121878885610736,0.156232167036873,0.090692896134802,0.105184634041137,0.100984505401543,271.193719448962
192,23,0.223294012687201,0.193359031635311,0.159441195643635,0.143792224552862,0.0728942051748674,0.103104646388239,0.104114683917885,244.649207524794
193,23,0.260260042520297,0.234844570232581,0.121755541631948,0.110424271305536,0.11145889203233,0.0822557762134986,0.0790009060638102,265.23869056434
194,23,0.254019319313437,0.25113223575342,0.0989385974227641,0.118657836533625,0.0768971933574575,0.0916394440726385,0.108715373546657,277.579025329584
195,23,0.218107479420172,0.195196526486749,0.137355760750073,0.1234021454173,0.0975417233411108,0.115147647594218,0.113248716990377,427.82254480819
196,23,0.239849659552615,0.227693760421028,0.133269166885424,0.148316461562263,0.0760860038369907,0.0780221086846329,0.0967628390570464,200.649326025768
197,23,0.209042691240021,0.239026065353021,0.132106802208743,0.128633369566437,0.0991648180308484,0.091413141351936,0.100613112248993,105.118945341434
198,23,0.273609132879709,0.182708843413202,0.152100733616555,0.100453338776707,0.107509551989513,0.0904964265806381,0.0931219727436768,246.601036883424
199,23,0.224406994479526,0.234548595958786,0.125994101193312,0.117658352165178,0.095195899263115,0.0803978307798175,0.121798226160266,328.312427788477
